timestamp,lat,lon,alt,heading_deg,lat_err,lon_err,alt_err
2026-04-15 17:01:33.214059,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.231235,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.250698,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.267999,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.285872,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.304553,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.322496,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.340862,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.359834,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.377865,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.396567,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.415312,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.434099,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.452850,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.471882,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.490463,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.508403,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.526737,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.545198,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.563802,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.582680,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.601133,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.619574,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.638643,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.656908,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.674796,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.693801,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.712150,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.730450,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.749588,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.767649,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.786204,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.804383,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.822649,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.840966,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.859736,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.877166,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.895685,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.914444,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.933178,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.951559,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.970311,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:33.988310,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:34.006622,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:34.025702,39.73762198320595,-84.17649525379608,241.5620597473878,128.543,0.009,0.005,0.017
2026-04-15 17:01:34.042981,39.73762083280771,-84.17649914775174,241.35297722199235,128.543,0.009,0.005,0.017
2026-04-15 17:01:34.053761,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.009,0.005,0.017
2026-04-15 17:01:34.062802,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.080305,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.098136,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.116271,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.134884,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.153670,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.173307,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.191729,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.209591,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.228142,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.246754,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.264763,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.283593,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.301924,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.320358,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.339850,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.358394,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.376704,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.395521,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.413963,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.432533,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.451822,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.469581,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.486841,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.505386,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.522684,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.540930,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.559901,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.578245,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.596804,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.615665,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.634085,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.652521,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.671264,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.689522,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.707873,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.726300,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.744409,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.762332,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.780700,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.798972,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.817890,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.836585,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.855148,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.873799,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
2026-04-15 17:01:34.892277,39.73762083280771,-84.17649914775174,241.35297722199235,127.507,0.01,0.005,0.019
